Epoch: [ 1] Step: [  94/ 125] time: 1291.1619, d_loss: 0.00000000, g_loss: 19.65606880
Epoch: [ 1] Step: [  95/ 125] time: 1296.1432, d_loss: 0.00000000, g_loss: 16.50936508
Epoch: [ 1] Step: [  96/ 125] time: 1301.1305, d_loss: 0.05258481, g_loss: 8.60131073
Epoch: [ 1] Step: [  97/ 125] time: 1306.2704, d_loss: 0.27449948, g_loss: 6.77024317
Epoch: [ 1] Step: [  98/ 125] time: 1311.3426, d_loss: 0.22596699, g_loss: 6.80714178
Epoch: [ 1] Step: [  99/ 125] time: 1317.0631, d_loss: 3.20048594, g_loss: 3.38981366
Epoch: [ 1] Step: [ 100/ 125] time: 1322.3612, d_loss: 4.00388861, g_loss: 1.25590372
Epoch: [ 1] Step: [ 101/ 125] time: 1327.8314, d_loss: 7.83450842, g_loss: 47.62384415
Epoch: [ 1] Step: [ 102/ 125] time: 1333.1778, d_loss: 2.01314664, g_loss: 1.16438949
Epoch: [ 1] Step: [ 103/ 125] time: 1338.6571, d_loss: 16.70974350, g_loss: 50.25744629
Epoch: [ 1] Step: [ 104/ 125] time: 1343.8965, d_loss: 34.44676590, g_loss: 42.02519226
Epoch: [ 1] Step: [ 105/ 125] time: 1349.0036, d_loss: 0.00000000, g_loss: 35.06196594
Epoch: [ 1] Step: [ 106/ 125] time: 1354.0751, d_loss: 0.00000000, g_loss: 29.76114273
Epoch: [ 1] Step: [ 107/ 125] time: 1359.5530, d_loss: 0.00000000, g_loss: 21.40012741
Epoch: [ 1] Step: [ 108/ 125] time: 1364.3914, d_loss: 0.29424703, g_loss: 11.86205006
Epoch: [ 1] Step: [ 109/ 125] time: 1370.0338, d_loss: 4.65286446, g_loss: -5.70021629
Epoch: [ 1] Step: [ 110/ 125] time: 1375.6086, d_loss: 13.20635796, g_loss: -7.80865002
Epoch: [ 1] Step: [ 111/ 125] time: 1380.8946, d_loss: 41.48046494, g_loss: -21.56729507
Epoch: [ 1] Step: [ 112/ 125] time: 1386.4335, d_loss: 19.65070534, g_loss: 61.48065186
Epoch: [ 1] Step: [ 113/ 125] time: 1391.7096, d_loss: 3.96123123, g_loss: 29.76788712
Epoch: [ 1] Step: [ 114/ 125] time: 1397.5574, d_loss: 0.00000000, g_loss: 69.46730042
Epoch: [ 1] Step: [ 115/ 125] time: 1402.9468, d_loss: 0.00000000, g_loss: 51.88125610
Epoch: [ 1] Step: [ 116/ 125] time: 1408.1369, d_loss: 0.08646424, g_loss: 19.84340286
Epoch: [ 1] Step: [ 117/ 125] time: 1413.3507, d_loss: 1.62277472, g_loss: 9.26367188
Epoch: [ 1] Step: [ 118/ 125] time: 1418.4927, d_loss: 0.35976899, g_loss: 6.72091007
Epoch: [ 1] Step: [ 119/ 125] time: 1423.9748, d_loss: 7.98825884, g_loss: -1.26735175
Epoch: [ 1] Step: [ 120/ 125] time: 1429.3914, d_loss: 0.29589915, g_loss: 12.34793377
Epoch: [ 1] Step: [ 121/ 125] time: 1434.6758, d_loss: 5.34469366, g_loss: -3.26670361
Epoch: [ 1] Step: [ 122/ 125] time: 1440.1501, d_loss: 11.93602562, g_loss: 79.93133545
Epoch: [ 1] Step: [ 123/ 125] time: 1445.5256, d_loss: 0.56129563, g_loss: 70.60261536
Epoch: [ 1] Step: [ 124/ 125] time: 1451.2455, d_loss: 0.29511139, g_loss: 56.91228485
Epoch: [ 2] Step: [   0/ 125] time: 1456.5777, d_loss: 0.02342862, g_loss: 43.90781784
Epoch: [ 2] Step: [   1/ 125] time: 1461.0015, d_loss: 0.00000000, g_loss: 36.44628143
Epoch: [ 2] Step: [   2/ 125] time: 1465.9020, d_loss: 0.00259833, g_loss: 24.40103149
Epoch: [ 2] Step: [   3/ 125] time: 1470.5747, d_loss: 0.21779768, g_loss: 7.47385359
Epoch: [ 2] Step: [   4/ 125] time: 1475.2068, d_loss: 1.53754508, g_loss: 3.19586205
Epoch: [ 2] Step: [   5/ 125] time: 1480.1307, d_loss: 0.09474045, g_loss: 79.62285614
Epoch: [ 2] Step: [   6/ 125] time: 1484.7784, d_loss: 0.48790693, g_loss: 80.80609894
Epoch: [ 2] Step: [   7/ 125] time: 1489.5929, d_loss: 0.34097195, g_loss: 74.33554077
Epoch: [ 2] Step: [   8/ 125] time: 1494.6218, d_loss: 0.00000000, g_loss: 73.42738342
Epoch: [ 2] Step: [   9/ 125] time: 1499.2081, d_loss: 0.00000000, g_loss: 66.27084351
Epoch: [ 2] Step: [  10/ 125] time: 1504.2302, d_loss: 0.00000000, g_loss: 62.18160248
